515897	core	Pontibaca methylaminivorans	Pontibaca methylaminivorans	Bacteria	RefSeq	2500
516051	periphery	Muricauda lutaonensis	Muricauda lutaonensis	Bacteria	RefSeq	2906
517417	periphery	Chlorobaculum parvum NCIB 8327	Chlorobaculum parvum	Bacteria	RefSeq	2043
517418	periphery	Chloroherpeton thalassium ATCC 35110	Chloroherpeton thalassium	Bacteria	RefSeq	2710
517719	periphery	Pseudooceanicola nitratireducens	Pseudooceanicola nitratireducens	Bacteria	RefSeq	3833
517722	core	Citromicrobium sp. JLT1363	Citromicrobium sp. JLT1363	Bacteria	RefSeq	2957
518637	core	Holdemanella biformis DSM 3989	Holdemanella biformis	Bacteria	RefSeq	2529
518766	periphery	Rhodothermus marinus DSM 4252	Rhodothermus marinus	Bacteria	RefSeq	2766
519424	periphery	Bacillus trypoxylicola	Bacillus trypoxylicola	Bacteria	RefSeq	3934
519441	periphery	Streptobacillus moniliformis DSM 12112	Streptobacillus moniliformis	Bacteria	RefSeq	1434
519442	periphery	Halorhabdus utahensis DSM 12940	Halorhabdus utahensis	Archaea	RefSeq	2998
519452	periphery	Idiomarina donghaiensis	Idiomarina donghaiensis	Bacteria	RefSeq	2440
519453	core	Idiomarina maritima	Idiomarina maritima	Bacteria	RefSeq	2268
519472	periphery	Vagococcus teuberi	Vagococcus teuberi	Bacteria	RefSeq	1924
519989	periphery	Ectothiorhodospira sp. PHS-1	Ectothiorhodospira sp. PHS1	Bacteria	RefSeq	2791
520762	core	Thermotalea metallivorans	Thermotalea metallivorans	Bacteria	RefSeq	3014
520764	core	Fervidicola ferrireducens	Fervidicola ferrireducens	Bacteria	RefSeq	2422
520767	core	Thermovenabulum gondwanense	Thermovenabulum gondwanense	Bacteria	RefSeq	2238
520822	periphery	Atta colombica	Atta colombica	Eukaryotes	Uniprot	14143
521003	periphery	Collinsella intestinalis DSM 13280	Collinsella intestinalis	Bacteria	RefSeq	1784
521010	periphery	Borreliella bissettii DN127	Borreliella bissettii	Bacteria	RefSeq	816
521011	periphery	Methanosphaerula palustris E1-9c	Methanosphaerula palustris	Archaea	RefSeq	2655
521013	core	Limimaricola pyoseonensis	Limimaricola pyoseonensis	Bacteria	RefSeq	3691
521045	periphery	Kosmotoga olearia TBF 19.5.1	Kosmotoga olearia	Bacteria	RefSeq	2118
521095	periphery	Atopobium parvulum DSM 20469	Atopobium parvulum	Bacteria	RefSeq	1353
521096	periphery	Tsukamurella paurometabola DSM 20162	Tsukamurella paurometabola	Bacteria	RefSeq	4157
521097	periphery	Capnocytophaga ochracea DSM 7271	Capnocytophaga ochracea	Bacteria	RefSeq	2171
521098	periphery	Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Alicyclobacillus acidocaldarius DSM 446	Bacteria	RefSeq	2888
521392	core	Helcobacillus massiliensis	Helcobacillus massiliensis	Bacteria	RefSeq	2001
521393	periphery	Actinomyces timonensis DSM 23838	Actinomyces timonensis	Bacteria	RefSeq	2475
521460	periphery	Caldicellulosiruptor bescii DSM 6725	Caldicellulosiruptor bescii	Bacteria	RefSeq	2654
521674	core	Planctopirus limnophila DSM 3776	Planctopirus limnophila	Bacteria	RefSeq	4198
521719	periphery	Pseudomonas caeni DSM 24390	Pseudomonas caeni	Bacteria	RefSeq	2778
522306	periphery	Candidatus Accumulibacter phosphatis clade IIA str. UW-1	Accumulibacter phosphatis	Bacteria	RefSeq	4326
522492	periphery	Pseudomonas massiliensis	Pseudomonas massiliensis	Bacteria	RefSeq	4234
522772	core	Denitrovibrio acetiphilus DSM 12809	Denitrovibrio acetiphilus	Bacteria	RefSeq	2964
523791	core	Kangiella koreensis DSM 16069	Kangiella koreensis	Bacteria	RefSeq	2632
523794	periphery	Leptotrichia buccalis C-1013-b	Leptotrichia buccalis	Bacteria	RefSeq	2220
523831	periphery	Salmonella enterica subsp. houtenae str. ATCC BAA-1581	Salmonella enterica houtenae	Bacteria	RefSeq	4562
523841	periphery	Haloferax mediterranei ATCC 33500	Haloferax mediterranei	Archaea	RefSeq	2942
523843	periphery	Methanohalophilus portucalensis FDF-1	Methanohalophilus portucalensis	Archaea	RefSeq	2078
523844	periphery	Methanosarcina thermophila TM-1	Methanosarcina thermophila	Archaea	RefSeq	2560
523845	periphery	Methanothermococcus thermolithotrophicus DSM 2095	Methanothermococcus thermolithotrophicus	Archaea	RefSeq	1674
523846	core	Methanothermus fervidus DSM 2088	Methanothermus fervidus	Archaea	RefSeq	1283
523847	periphery	Sulfolobus metallicus DSM 6482 = JCM 9184	Sulfolobus metallicus	Archaea	RefSeq	3176
523849	periphery	Thermococcus litoralis DSM 5473	Thermococcus litoralis	Archaea	RefSeq	2516
523850	periphery	Thermococcus onnurineus NA1	Thermococcus onnurineus	Archaea	RefSeq	1976
525146	periphery	Desulfovibrio desulfuricans ATCC 27774	Desulfovibrio desulfuricans ATCC 27774	Bacteria	RefSeq	2356
525245	core	Gleimia coleocanis DSM 15436	Gleimia coleocanis	Bacteria	RefSeq	1546
525254	periphery	Anaerococcus lactolyticus ATCC 51172	Anaerococcus lactolyticus	Bacteria	RefSeq	2253
525257	periphery	Chryseobacterium gleum ATCC 35910	Chryseobacterium gleum	Bacteria	RefSeq	5289
525263	periphery	Corynebacterium lipophiloflavum DSM 44291	Corynebacterium lipophiloflavum	Bacteria	RefSeq	2371
525282	periphery	Finegoldia magna ATCC 53516	Finegoldia magna ATCC 53516	Bacteria	RefSeq	1838
525309	core	Lactobacillus antri DSM 16041	Lactobacillus antri	Bacteria	RefSeq	2224
525318	periphery	Lactobacillus buchneri ATCC 11577	Lactobacillus buchneri ATCC 11577	Bacteria	RefSeq	3002
525365	core	Lactobacillus ultunensis DSM 16047	Lactobacillus ultunensis	Bacteria	RefSeq	2210
525367	periphery	Listeria grayi DSM 20601	Listeria grayi	Bacteria	RefSeq	2542
525373	periphery	Sphingobacterium spiritivorum ATCC 33861	Sphingobacterium spiritivorum	Bacteria	RefSeq	4471
525640	periphery	Paracoccus chinensis	Paracoccus chinensis	Bacteria	RefSeq	3545
525897	periphery	Desulfomicrobium baculatum DSM 4028	Desulfomicrobium baculatum	Bacteria	RefSeq	3436
525898	core	Sulfurospirillum deleyianum DSM 6946	Sulfurospirillum deleyianum	Bacteria	RefSeq	2265
525903	core	Thermanaerovibrio acidaminovorans DSM 6589	Thermanaerovibrio acidaminovorans	Bacteria	RefSeq	1738
525904	core	Thermobaculum terrenum ATCC BAA-798	Thermobaculum terrenum	Bacteria	RefSeq	2832
525909	core	Acidimicrobium ferrooxidans DSM 10331	Acidimicrobium ferrooxidans	Bacteria	RefSeq	1964
525918	core	Thiothrix caldifontis	Thiothrix caldifontis	Bacteria	RefSeq	3767
525919	periphery	Anaerococcus prevotii DSM 20548	Anaerococcus prevotii DSM 20548	Bacteria	RefSeq	1702
526218	periphery	Sebaldella termitidis ATCC 33386	Sebaldella termitidis	Bacteria	RefSeq	4083
526221	periphery	Verticillium alfalfae VaMs.102	Verticillium alfalfae	Eukaryotes	Uniprot	10233
526222	periphery	Desulfovibrio salexigens DSM 2638	Desulfovibrio salexigens	Bacteria	RefSeq	3807
526224	periphery	Brachyspira murdochii DSM 12563	Brachyspira murdochii	Bacteria	RefSeq	2809
526225	periphery	Geodermatophilus obscurus DSM 43160	Geodermatophilus obscurus	Bacteria	RefSeq	4811
526226	periphery	Gordonia bronchialis DSM 43247	Gordonia bronchialis	Bacteria	RefSeq	4616
526227	periphery	Meiothermus silvanus DSM 9946	Meiothermus silvanus	Bacteria	RefSeq	3072
526588	periphery	Vibrio ostreicida	Vibrio ostreicida	Bacteria	RefSeq	4056
526729	core	Krasilnikoviella flava	Krasilnikoviella flava	Bacteria	RefSeq	4303
526986	periphery	Bacillus cereus Rock3-44	Bacillus cereus Rock344	Bacteria	RefSeq	4750
528191	periphery	Paenibacillus xylanexedens	Paenibacillus xylanexedens	Bacteria	RefSeq	5895
528244	periphery	Azospirillum thiophilum	Azospirillum thiophilum	Bacteria	RefSeq	6191
528314	periphery	Methanoculleus horonobensis	Methanoculleus horonobensis	Archaea	RefSeq	2428
529086	core	Chitinilyticum litopenaei DSM 21440	Chitinilyticum litopenaei	Bacteria	RefSeq	3569
529505	periphery	Belliella pelovolcani	Belliella pelovolcani	Bacteria	RefSeq	3616
529704	periphery	Frateuria terrea	Frateuria terrea	Bacteria	RefSeq	3433
529709	periphery	Pyrococcus yayanosii CH1	Pyrococcus yayanosii	Archaea	RefSeq	1865
529823	periphery	Cellvibrio sp. OA-2007	Cellvibrio sp. OA2007	Bacteria	RefSeq	3936
529884	core	Rhodoluna lacicola	Rhodoluna lacicola	Bacteria	RefSeq	1364
530564	core	Pirellula staleyi DSM 6068	Pirellula staleyi	Bacteria	RefSeq	4717
530584	periphery	Prauserella marina	Prauserella marina	Bacteria	RefSeq	6556
531814	periphery	Gracilibacillus ureilyticus	Gracilibacillus ureilyticus	Bacteria	RefSeq	3988
531844	core	Flavobacteriaceae bacterium 3519-10	Flavobacteriaceae bacterium 351910	Bacteria	RefSeq	2534
533240	periphery	Cylindrospermopsis raciborskii CS-505	Cylindrospermopsis raciborskii	Bacteria	RefSeq	3446
533247	periphery	Raphidiopsis brookii D9	Raphidiopsis brookii	Bacteria	RefSeq	3007
535712	periphery	Candidatus Rhodoluna planktonica	Rhodoluna planktonica	Bacteria	RefSeq	1327
535722	periphery	Nannizzia gypsea CBS 118893	Nannizzia gypsea	Eukaryotes	Uniprot	8921
536019	periphery	Mesorhizobium opportunistum WSM2075	Mesorhizobium opportunistum	Bacteria	RefSeq	6508
536227	periphery	Clostridium carboxidivorans P7	Clostridium carboxidivorans	Bacteria	RefSeq	4951
536979	periphery	Chitinophaga niabensis	Chitinophaga niabensis	Bacteria	RefSeq	5774
537006	periphery	Parabacteroides johnsonii DSM 18315	Parabacteroides johnsonii	Bacteria	RefSeq	4515
537007	periphery	Blautia hansenii DSM 20583	Blautia hansenii	Bacteria	RefSeq	3171
537011	periphery	Prevotella copri DSM 18205	Prevotella copri	Bacteria	RefSeq	3337
537013	periphery	[Clostridium] methylpentosum DSM 5476	Clostridium methylpentosum	Bacteria	RefSeq	3907
537021	periphery	Candidatus Liberibacter asiaticus str. psy62	Liberibacter asiaticus	Bacteria	RefSeq	1109
537970	periphery	Helicobacter canadensis MIT 98-5491	Helicobacter canadensis	Bacteria	RefSeq	1535
538381	core	Stappia indica	Stappia indica	Bacteria	RefSeq	4511
540747	periphery	Roseovarius indicus	Roseovarius indicus	Bacteria	RefSeq	5896
540997	periphery	Mesorhizobium sp. ORS 3428	Mesorhizobium sp. ORS3428	Bacteria	RefSeq	5903
542762	core	Camellia sinensis var. sinensis	Camellia sinensis	Eukaryotes	Uniprot	30052
542832	periphery	Peronospora effusa	Peronospora effusa	Eukaryotes	Uniprot	8522
543302	periphery	Alicyclobacillus acidocaldarius LAA1	Alicyclobacillus acidocaldarius LAA1	Bacteria	RefSeq	3029
543360	periphery	Pseudomonas cuatrocienegasensis	Pseudomonas cuatrocienegasensis	Bacteria	RefSeq	4819
543379	periphery	Trichomalopsis sarcophagae	Trichomalopsis sarcophagae	Eukaryotes	Uniprot	16052
543526	periphery	Haloterrigena turkmenica DSM 5511	Haloterrigena turkmenica	Archaea	RefSeq	3739
543632	periphery	Actinoplanes subtropicus	Actinoplanes subtropicus	Bacteria	RefSeq	10312
543728	periphery	Variovorax paradoxus S110	Variovorax paradoxus S110	Bacteria	RefSeq	6279
543877	periphery	Altererythrobacter marensis	Altererythrobacter marensis	Bacteria	RefSeq	2660
543913	periphery	beta proteobacterium CB	beta proteobacterium CB	Bacteria	RefSeq	2112
544580	periphery	Actinomyces oris	Actinomyces oris	Bacteria	RefSeq	2336
544644	core	Butyricimonas synergistica	Butyricimonas synergistica	Bacteria	RefSeq Enviromental	3204
544711	periphery	Histoplasma capsulatum H88	Histoplasma capsulatum H88	Eukaryotes	Uniprot	9445
544712	periphery	Histoplasma capsulatum H143	Histoplasma capsulatum H143	Eukaryotes	Uniprot	9545
544718	periphery	Arcobacter thereius	Arcobacter thereius	Bacteria	RefSeq	1946
545123	periphery	Streptomyces silaceus	Streptomyces silaceus	Bacteria	RefSeq	7030
545243	periphery	Clostridium arbusti SL206	Clostridium arbusti	Bacteria	RefSeq	3612
545264	periphery	Thioalkalivibrio sp. AKL11	Thioalkalivibrio sp. AKL11	Bacteria	RefSeq	2887
545276	periphery	Thioalkalivibrio sp. ALJ24	Thioalkalivibrio sp. ALJ24	Bacteria	RefSeq	2612
545501	periphery	Oceanobacillus oncorhynchi	Oceanobacillus oncorhynchi	Bacteria	RefSeq	4426
545534	periphery	Carnobacterium jeotgali	Carnobacterium jeotgali	Bacteria	RefSeq	2337
545617	periphery	Bartonella sp. AR 15-3	Bartonella sp. AR 153	Bacteria	RefSeq	1447
545619	core	Paraoerskovia marina	Paraoerskovia marina	Bacteria	RefSeq	2652
545693	periphery	Bacillus megaterium QM B1551	Bacillus megaterium QM B1551	Bacteria	RefSeq	5116
545694	periphery	Treponema primitia ZAS-2	Treponema primitia ZAS2	Bacteria	RefSeq	3522
545695	periphery	Treponema azotonutricium ZAS-9	Treponema azotonutricium	Bacteria	RefSeq	3474
545696	core	Holdemania filiformis DSM 12042	Holdemania filiformis	Bacteria	RefSeq	4223
545697	periphery	Clostridium celatum DSM 1785	Clostridium celatum	Bacteria	RefSeq	3453
546262	periphery	Neisseria cinerea ATCC 14685	Neisseria cinerea	Bacteria	RefSeq	2127
546263	periphery	Neisseria elongata subsp. glycolytica ATCC 29315	Neisseria elongata	Bacteria	RefSeq	2093
546266	periphery	Neisseria mucosa ATCC 25996	Neisseria mucosa	Bacteria	RefSeq	3148
546267	periphery	Neisseria polysaccharea ATCC 43768	Neisseria polysaccharea ATCC 43768	Bacteria	RefSeq	2577
546269	core	Filifactor alocis ATCC 35896	Filifactor alocis	Bacteria	RefSeq	1641
546271	periphery	Selenomonas sputigena ATCC 35185	Selenomonas sputigena	Bacteria	RefSeq	2255
546275	periphery	Fusobacterium periodonticum ATCC 33693	Fusobacterium periodonticum	Bacteria	RefSeq	2568
546364	periphery	Amycolatopsis australiensis	Amycolatopsis australiensis	Bacteria	RefSeq	8464
546414	periphery	Deinococcus deserti VCD115	Deinococcus deserti	Bacteria	RefSeq	2628
546871	core	Friedmanniella luteola	Friedmanniella luteola	Bacteria	RefSeq	4273
546874	periphery	Friedmanniella sagamiharensis	Friedmanniella sagamiharensis	Bacteria	RefSeq	3992
546991	periphery	Blumeria graminis f. sp. hordei DH14	Blumeria graminis	Eukaryotes	Uniprot	6452
547042	periphery	Bacteroides coprophilus DSM 18228 = JCM 13818	Bacteroides coprophilus	Bacteria	RefSeq	3838
547144	periphery	Hydrogenobaculum sp. HO	Hydrogenobaculum sp. HO	Bacteria	RefSeq	1579
547162	periphery	Verrucosispora sediminis	Verrucosispora sediminis	Bacteria	RefSeq	5819
547163	periphery	Mycobacterium vulneris	Mycobacterium vulneris	Bacteria	RefSeq	5622
547558	periphery	Methanohalophilus mahii DSM 5219	Methanohalophilus mahii	Archaea	RefSeq	1987
547559	periphery	Natrialba magadii ATCC 43099	Natrialba magadii	Archaea	RefSeq	3557
548476	periphery	Corynebacterium aurimucosum ATCC 700975	Corynebacterium aurimucosum	Bacteria	RefSeq	2531
548479	core	Mobiluncus curtisii ATCC 43063	Mobiluncus curtisii	Bacteria	RefSeq	1909
549386	periphery	Microvirga guangxiensis	Microvirga guangxiensis	Bacteria	RefSeq	4499
549687	periphery	Bacillus horneckiae	Bacillus horneckiae	Bacteria	RefSeq	3931
549789	periphery	Phormidium tenue NIES-30	Phormidium tenue	Bacteria	RefSeq	5000
549819	periphery	Streptomyces sp. TP-A0874	Streptomyces sp. TPA0874	Bacteria	RefSeq	4363
550447	core	Edaphobacillus lindanitolerans	Edaphobacillus lindanitolerans	Bacteria	RefSeq	2960
550540	periphery	Ferrimonas balearica DSM 9799	Ferrimonas balearica	Bacteria	RefSeq	3782
550983	core	Niastella populi	Niastella populi	Bacteria	RefSeq	6536
551115	periphery	'Nostoc azollae' 0708	Nostoc azollae	Bacteria	RefSeq	3589
551275	periphery	Hirschia maritima DSM 19733	Hirschia maritima	Bacteria	RefSeq	3053
551459	periphery	Chryseobacterium piscicola	Chryseobacterium piscicola	Bacteria	RefSeq	3102
551789	core	Ponticaulis koreensis DSM 19734	Ponticaulis koreensis	Bacteria	RefSeq	3340
551987	periphery	Duganella sacchari	Duganella sacchari	Bacteria	RefSeq	5864
551990	periphery	Flavobacterium glycines	Flavobacterium glycines	Bacteria	RefSeq	3232
551991	core	Arachidicoccus rhizosphaerae	Arachidicoccus rhizosphaerae	Bacteria	RefSeq	3858
551995	periphery	Mucilaginibacter gossypiicola	Mucilaginibacter gossypiicola	Bacteria	RefSeq	6866
551996	periphery	Mucilaginibacter gossypii	Mucilaginibacter gossypii	Bacteria	RefSeq	6117
552354	periphery	Streptomyces sp. TP-A0875	Streptomyces sp. TPA0875	Bacteria	RefSeq	5876
552398	periphery	Ruminococcaceae bacterium D16	Ruminococcaceae bacterium D16	Bacteria	RefSeq	2994
552811	core	Dehalogenimonas lykanthroporepellens BL-DC-9	Dehalogenimonas lykanthroporepellens	Bacteria	RefSeq	1659
553174	periphery	Prevotella melaninogenica ATCC 25845	Prevotella melaninogenica	Bacteria	RefSeq	2296
553175	periphery	Porphyromonas endodontalis ATCC 35406	Porphyromonas endodontalis	Bacteria	RefSeq	1965
553177	periphery	Capnocytophaga sputigena ATCC 33612	Capnocytophaga sputigena	Bacteria	RefSeq	2672
553178	periphery	Capnocytophaga gingivalis ATCC 33624	Capnocytophaga gingivalis	Bacteria	RefSeq	2588
553207	periphery	Corynebacterium matruchotii ATCC 14266	Corynebacterium matruchotii	Bacteria	RefSeq	2619
553218	periphery	Campylobacter rectus RM3267	Campylobacter rectus	Bacteria	RefSeq	2971
553219	periphery	Campylobacter showae RM3277	Campylobacter showae RM3277	Bacteria	RefSeq	2361
553239	periphery	Vibrio breoganii	Vibrio breoganii	Bacteria	RefSeq	3600
553311	periphery	Virgibacillus salinus	Virgibacillus salinus	Bacteria	RefSeq	3650
553385	periphery	Cobetia crustatorum	Cobetia crustatorum	Bacteria	RefSeq	3712
553466	periphery	Halogranum rubrum	Halogranum rubrum	Archaea	RefSeq	4516
553467	periphery	Halopelagius inordinatus	Halopelagius inordinatus	Archaea	RefSeq	3559
553469	periphery	Halogeometricum rufum	Halogeometricum rufum	Archaea	RefSeq	4155
553510	periphery	Streptomyces gilvosporeus	Streptomyces gilvosporeus	Bacteria	RefSeq	7144
553611	periphery	Photobacterium leiognathi	Photobacterium leiognathi	Bacteria	RefSeq	4053
553973	periphery	[Clostridium] hylemonae DSM 15053	Clostridium hylemonae	Bacteria	RefSeq	3976
554055	periphery	Micractinium conductrix	Micractinium conductrix	Eukaryotes	Uniprot	9122
554065	periphery	Chlorella variabilis	Chlorella variabilis	Eukaryotes	Uniprot	9831
554083	core	Tersicoccus phoenicis	Tersicoccus phoenicis	Bacteria	RefSeq	2873
554155	periphery	Microsporum canis CBS 113480	Microsporum canis	Eukaryotes	Uniprot	8764
554343	periphery	Psychrobacter piscatorii	Psychrobacter piscatorii	Bacteria	RefSeq	2561
554373	core	Moniliophthora perniciosa FA553	Moniliophthora perniciosa	Eukaryotes	Uniprot	13649
555079	core	Thermosediminibacter oceani DSM 16646	Thermosediminibacter oceani	Bacteria	RefSeq	2197
555088	core	Dethiobacter alkaliphilus AHT 1	Dethiobacter alkaliphilus	Bacteria	RefSeq	3163
555500	core	Galbibacter marinus	Galbibacter marinus	Bacteria	RefSeq	3099
555512	periphery	Salipiger marinus	Salipiger marinus	Bacteria	RefSeq	5396
555778	core	Halothiobacillus neapolitanus c2	Halothiobacillus neapolitanus	Bacteria	RefSeq	2357
555874	periphery	Haloplanus vescus	Haloplanus vescus	Archaea	RefSeq	2876
555875	periphery	Halogeometricum limi	Halogeometricum limi	Archaea	RefSeq	3607
556267	periphery	Helicobacter winghamensis ATCC BAA-430	Helicobacter winghamensis	Bacteria	RefSeq	1639
556325	core	Neomicrococcus aestuarii	Neomicrococcus aestuarii	Bacteria	RefSeq	2295
556484	core	Phaeodactylum tricornutum CCAP 1055/1	Phaeodactylum tricornutum	Eukaryotes	Uniprot	10451
556533	periphery	Pseudomonas benzenivorans	Pseudomonas benzenivorans	Bacteria	RefSeq	5188
557436	core	Lactobacillus reuteri DSM 20016	Lactobacillus reuteri	Bacteria	RefSeq	1900
557598	core	Laribacter hongkongensis HLHK9	Laribacter hongkongensis	Bacteria	RefSeq	3238
557723	periphery	Glaesserella parasuis SH0165	Glaesserella parasuis	Bacteria	RefSeq	2031
558151	periphery	Chryseobacterium angstadtii	Chryseobacterium angstadtii	Bacteria	RefSeq	4285
558152	periphery	Chryseobacterium piperi	Chryseobacterium piperi	Bacteria	RefSeq	3510
558155	periphery	Arenibacter nanhaiticus	Arenibacter nanhaiticus	Bacteria	RefSeq	3564
558169	periphery	Lentibacillus jeotgali	Lentibacillus jeotgali	Bacteria	RefSeq	3723
558173	periphery	Corynebacterium doosanense CAU 212 = DSM 45436	Corynebacterium doosanense	Bacteria	RefSeq	2470
558964	periphery	Aeromonas aquatica	Aeromonas aquatica	Bacteria	RefSeq	4195
559295	periphery	Lachancea thermotolerans CBS 6340	Lachancea thermotolerans	Eukaryotes	Uniprot	5093
559297	core	Blastomyces dermatitidis ER-3	Blastomyces dermatitidis	Eukaryotes	Uniprot	9745
559298	periphery	Blastomyces gilchristii SLH14081	Blastomyces gilchristii	Eukaryotes	Uniprot	9690
559304	periphery	Millerozyma farinosa CBS 7064	Millerozyma farinosa	Eukaryotes	Uniprot	8851
559305	core	Trichophyton rubrum CBS 118892	Trichophyton rubrum	Eukaryotes	Uniprot	8617
559307	periphery	Zygosaccharomyces rouxii CBS 732	Zygosaccharomyces rouxii	Eukaryotes	Uniprot	4987
559515	periphery	Hyaloperonospora arabidopsidis Emoy2	Hyaloperonospora arabidopsidis	Eukaryotes	Uniprot	13837
560555	periphery	Mycobacterium mantenii	Mycobacterium mantenii	Bacteria	RefSeq	5543
560819	core	Tistlia consotensis USBA 355	Tistlia consotensis	Bacteria	RefSeq	6418
561061	periphery	Sphingobacterium psychroaquaticum	Sphingobacterium psychroaquaticum	Bacteria	RefSeq	3765
561175	periphery	Actinomadura flavalba DSM 45200	Actinomadura flavalba	Bacteria	RefSeq	5639
561176	core	Jiangella alba	Jiangella alba	Bacteria	RefSeq	6870
561177	periphery	Anaerococcus hydrogenalis DSM 7454	Anaerococcus hydrogenalis	Bacteria	RefSeq	2069
561180	periphery	Bifidobacterium gallicum DSM 20093 = LMG 11596	Bifidobacterium gallicum	Bacteria	RefSeq	1918
561184	core	Mameliella alba	Mameliella alba	Bacteria	RefSeq	5121
561229	periphery	Dickeya chrysanthemi Ech1591	Dickeya chrysanthemi	Bacteria	RefSeq	4163
561230	periphery	Pectobacterium carotovorum subsp. carotovorum PC1	Pectobacterium carotovorum	Bacteria	RefSeq	4246
561365	periphery	Maribacter arcticus	Maribacter arcticus	Bacteria	RefSeq	3710
561720	core	Dethiosulfovibrio salsuginis	Dethiosulfovibrio salsuginis	Bacteria	RefSeq	2562
561896	periphery	Postia placenta Mad-698-R	Postia placenta Mad698R	Eukaryotes	Uniprot	8983
562729	periphery	Rheinheimera nanhaiensis E407-8	Rheinheimera nanhaiensis	Bacteria	RefSeq	3730
562743	periphery	Amphibacillus jilinensis Y1	Amphibacillus jilinensis	Bacteria	RefSeq	3567
562970	core	Kyrpidia tusciae DSM 2912	Kyrpidia tusciae	Bacteria	RefSeq	3150
562982	periphery	Gemella morbillorum M424	Gemella morbillorum	Bacteria	RefSeq	1622
563031	periphery	Prevotella sp. C561	Prevotella sp. C561	Bacteria	RefSeq	3402
563040	periphery	Sulfurimonas autotrophica DSM 16294	Sulfurimonas autotrophica	Bacteria	RefSeq	2158
563176	core	Siphonobacter aquaeclarae	Siphonobacter aquaeclarae	Bacteria	RefSeq	4967
563178	periphery	Buchnera aphidicola str. 5A (Acyrthosiphon pisum)	Buchnera aphidicola 5A	Bacteria	RefSeq	555
563192	core	Bilophila wadsworthia 3_1_6	Bilophila wadsworthia	Bacteria	RefSeq	3786
563996	periphery	Sphingomonas hankookensis	Sphingomonas hankookensis	Bacteria	RefSeq	3394
564064	periphery	Spirosoma rigui	Spirosoma rigui	Bacteria	RefSeq	4786
564117	periphery	Marinobacter antarcticus	Marinobacter antarcticus	Bacteria	RefSeq	3417
564137	core	Roseicitreum antarcticum	Roseicitreum antarcticum	Bacteria	RefSeq	4016
564198	periphery	Mycolicibacterium bacteremicum	Mycolicibacterium bacteremicum	Bacteria	RefSeq	5603
564608	periphery	Micromonas pusilla CCMP1545	Micromonas pusilla	Eukaryotes	Uniprot	10246
565033	periphery	Geoglobus acetivorans	Geoglobus acetivorans	Archaea	RefSeq	2218
565034	core	Brachyspira hyodysenteriae WA1	Brachyspira hyodysenteriae	Bacteria	RefSeq	2613
565045	periphery	Luminiphilus syltensis NOR5-1B	Luminiphilus syltensis	Bacteria	RefSeq	2930
565575	periphery	Ureaplasma urealyticum serovar 10 str. ATCC 33699	Ureaplasma urealyticum	Bacteria	RefSeq	646
566466	periphery	gamma proteobacterium NOR5-3	gamma proteobacterium NOR53	Bacteria	RefSeq	3671
566551	periphery	Cedecea davisae DSM 4568	Cedecea davisae	Bacteria	RefSeq	4803
568069	periphery	Clunio marinus	Clunio marinus	Eukaryotes	Uniprot	21611
568102	core	Henriciella litoralis	Henriciella litoralis	Bacteria	RefSeq	3622
568768	periphery	Dickeya sp. NCPPB 569	Dickeya sp. NCPPB569	Bacteria	RefSeq	3872
568816	periphery	Acidaminococcus intestini RyC-MR95	Acidaminococcus intestini	Bacteria	RefSeq	2404
568860	periphery	Nonomuraea wenchangensis	Nonomuraea wenchangensis	Bacteria	RefSeq	9577
568872	periphery	Micromonospora rhizosphaerae	Micromonospora rhizosphaerae	Bacteria	RefSeq	6428
568899	periphery	Alteribacillus persepolensis	Alteribacillus persepolensis	Bacteria	RefSeq	3576
569365	periphery	Cladophialophora immunda	Cladophialophora immunda	Eukaryotes	Uniprot	12829
569857	periphery	Staphylococcus microti	Staphylococcus microti	Bacteria	RefSeq	2175
569882	core	Salinihabitans flavidus	Salinihabitans flavidus	Bacteria	RefSeq	3958
570156	periphery	Pseudoalteromonas lipolytica	Pseudoalteromonas lipolytica	Bacteria	RefSeq	3997
570268	periphery	Nocardiopsis potens DSM 45234	Nocardiopsis potens	Bacteria	RefSeq	5878
570277	periphery	Endozoicomonas montiporae CL-33	Endozoicomonas montiporae	Bacteria	RefSeq	4572
570446	periphery	Sphingobium faniae	Sphingobium faniae	Bacteria	RefSeq	4770
570519	core	Flagellimonas flava	Flagellimonas flava	Bacteria	RefSeq	3507
570521	core	Aquimarina spongiae	Aquimarina spongiae	Bacteria	RefSeq	4714
570947	periphery	Salimicrobium flavidum	Salimicrobium flavidum	Bacteria	RefSeq	2896
570952	core	Fodinicurvata sediminis DSM 21159	Fodinicurvata sediminis	Bacteria	RefSeq	3460
570967	periphery	Fodinicurvata fenggangensis DSM 21160	Fodinicurvata fenggangensis	Bacteria	RefSeq	3536
571298	periphery	Pseudoruegeria lutimaris	Pseudoruegeria lutimaris	Bacteria	RefSeq	5695
571438	periphery	Desulfovibrio legallii	Desulfovibrio legallii	Bacteria	RefSeq	2297
571913	core	Luteipulveratus mongoliensis	Luteipulveratus mongoliensis	Bacteria	RefSeq	4692
571915	periphery	Corynebacterium mustelae	Corynebacterium mustelae	Bacteria	RefSeq	3017
571932	periphery	Thalassobacillus cyri	Thalassobacillus cyri	Bacteria	RefSeq	4312
571933	core	Piscibacillus halophilus	Piscibacillus halophilus	Bacteria	RefSeq	3159
